"StichtagDatJahr","QuarSort","QuarLang","KreisSort","KreisLang","HHtypSort","HHtypLang","AnzHH","AnzBestWir"
2017,115,"Oerlikon",12,"Kreis 12",12,"Wohngemeinschaft ohne Kinder",641,2136
2017,115,"Oerlikon",12,"Kreis 12",13,"Wohngemeinschaft mit Kindern",184,898
2017,115,"Oerlikon",12,"Kreis 12",14,"Generationenhaushalt",42,196
2017,119,"Seebach",12,"Kreis 12",1,"Einpersonenhaushalt",4720,4720
2017,119,"Seebach",12,"Kreis 12",4,"Zweipersonenhaushalt",1463,2926
2017,119,"Seebach",12,"Kreis 12",5,"Ehepaar ohne Kinder",1552,3104
2017,119,"Seebach",12,"Kreis 12",6,"Eingetragenes Paar ohne Kinder",47,94
2017,119,"Seebach",12,"Kreis 12",7,"Ein-Elternhaushalt",592,1488
2017,119,"Seebach",12,"Kreis 12",8,"Ehepaar mit Kinder",2045,7702
2017,119,"Seebach",12,"Kreis 12",10,"Paar mit Kindern",184,639
2017,119,"Seebach",12,"Kreis 12",11,"Patchwork-Haushalt",54,186
2017,119,"Seebach",12,"Kreis 12",12,"Wohngemeinschaft ohne Kinder",554,1875
2017,119,"Seebach",12,"Kreis 12",13,"Wohngemeinschaft mit Kindern",275,1314
2017,119,"Seebach",12,"Kreis 12",14,"Generationenhaushalt",105,584
2017,121,"Saatlen",12,"Kreis 12",1,"Einpersonenhaushalt",1018,1018
2017,121,"Saatlen",12,"Kreis 12",4,"Zweipersonenhaushalt",314,628
2017,121,"Saatlen",12,"Kreis 12",5,"Ehepaar ohne Kinder",429,858
2017,121,"Saatlen",12,"Kreis 12",6,"Eingetragenes Paar ohne Kinder",7,14
2017,121,"Saatlen",12,"Kreis 12",7,"Ein-Elternhaushalt",279,760
2017,121,"Saatlen",12,"Kreis 12",8,"Ehepaar mit Kinder",870,3558
2017,121,"Saatlen",12,"Kreis 12",10,"Paar mit Kindern",91,342
2017,121,"Saatlen",12,"Kreis 12",11,"Patchwork-Haushalt",14,54
2017,121,"Saatlen",12,"Kreis 12",12,"Wohngemeinschaft ohne Kinder",113,486
2017,121,"Saatlen",12,"Kreis 12",13,"Wohngemeinschaft mit Kindern",72,355
2017,121,"Saatlen",12,"Kreis 12",14,"Generationenhaushalt",42,219
2017,122,"Schwamendingen-Mitte",12,"Kreis 12",1,"Einpersonenhaushalt",2427,2427
2017,122,"Schwamendingen-Mitte",12,"Kreis 12",4,"Zweipersonenhaushalt",697,1394
2017,122,"Schwamendingen-Mitte",12,"Kreis 12",5,"Ehepaar ohne Kinder",727,1454
2017,122,"Schwamendingen-Mitte",12,"Kreis 12",6,"Eingetragenes Paar ohne Kinder",12,24
2017,122,"Schwamendingen-Mitte",12,"Kreis 12",7,"Ein-Elternhaushalt",298,704
2017,122,"Schwamendingen-Mitte",12,"Kreis 12",8,"Ehepaar mit Kinder",815,2997
2017,122,"Schwamendingen-Mitte",12,"Kreis 12",10,"Paar mit Kindern",66,244
2017,122,"Schwamendingen-Mitte",12,"Kreis 12",11,"Patchwork-Haushalt",20,66
2017,122,"Schwamendingen-Mitte",12,"Kreis 12",12,"Wohngemeinschaft ohne Kinder",257,850
2017,122,"Schwamendingen-Mitte",12,"Kreis 12",13,"Wohngemeinschaft mit Kindern",100,448
2017,122,"Schwamendingen-Mitte",12,"Kreis 12",14,"Generationenhaushalt",46,246
2017,123,"Hirzenbach",12,"Kreis 12",1,"Einpersonenhaushalt",2113,2113
2017,123,"Hirzenbach",12,"Kreis 12",4,"Zweipersonenhaushalt",615,1230
2017,123,"Hirzenbach",12,"Kreis 12",5,"Ehepaar ohne Kinder",791,1582
2017,123,"Hirzenbach",12,"Kreis 12",6,"Eingetragenes Paar ohne Kinder",8,16
2017,123,"Hirzenbach",12,"Kreis 12",7,"Ein-Elternhaushalt",373,915
2017,123,"Hirzenbach",12,"Kreis 12",8,"Ehepaar mit Kinder",1125,4307
2017,123,"Hirzenbach",12,"Kreis 12",10,"Paar mit Kindern",96,350
2017,123,"Hirzenbach",12,"Kreis 12",11,"Patchwork-Haushalt",56,191
2017,123,"Hirzenbach",12,"Kreis 12",12,"Wohngemeinschaft ohne Kinder",205,694
2017,123,"Hirzenbach",12,"Kreis 12",13,"Wohngemeinschaft mit Kindern",107,554
2017,123,"Hirzenbach",12,"Kreis 12",14,"Generationenhaushalt",45,233
2018,11,"Rathaus",1,"Kreis 1",1,"Einpersonenhaushalt",1140,1140
2018,11,"Rathaus",1,"Kreis 1",4,"Zweipersonenhaushalt",256,512
2018,11,"Rathaus",1,"Kreis 1",5,"Ehepaar ohne Kinder",178,356
2018,11,"Rathaus",1,"Kreis 1",6,"Eingetragenes Paar ohne Kinder",12,24
2018,11,"Rathaus",1,"Kreis 1",7,"Ein-Elternhaushalt",57,128
2018,11,"Rathaus",1,"Kreis 1",8,"Ehepaar mit Kinder",111,412
2018,11,"Rathaus",1,"Kreis 1",9,"Eingetragenes Paar mit Kinder",1,3
2018,11,"Rathaus",1,"Kreis 1",10,"Paar mit Kindern",24,86
2018,11,"Rathaus",1,"Kreis 1",11,"Patchwork-Haushalt",6,19
2018,11,"Rathaus",1,"Kreis 1",12,"Wohngemeinschaft ohne Kinder",86,298
2018,11,"Rathaus",1,"Kreis 1",13,"Wohngemeinschaft mit Kindern",14,63
2018,12,"Hochschulen",1,"Kreis 1",1,"Einpersonenhaushalt",108,108
2018,12,"Hochschulen",1,"Kreis 1",4,"Zweipersonenhaushalt",40,80
2018,12,"Hochschulen",1,"Kreis 1",5,"Ehepaar ohne Kinder",23,46
2018,12,"Hochschulen",1,"Kreis 1",6,"Eingetragenes Paar ohne Kinder",4,8
2018,12,"Hochschulen",1,"Kreis 1",7,"Ein-Elternhaushalt",8,18
2018,12,"Hochschulen",1,"Kreis 1",8,"Ehepaar mit Kinder",18,66
2018,12,"Hochschulen",1,"Kreis 1",10,"Paar mit Kindern",2,7
2018,12,"Hochschulen",1,"Kreis 1",12,"Wohngemeinschaft ohne Kinder",13,49
2018,12,"Hochschulen",1,"Kreis 1",13,"Wohngemeinschaft mit Kindern",8,41
2018,12,"Hochschulen",1,"Kreis 1",14,"Generationenhaushalt",1,3
2018,13,"Lindenhof",1,"Kreis 1",1,"Einpersonenhaushalt",343,343
2018,13,"Lindenhof",1,"Kreis 1",4,"Zweipersonenhaushalt",104,208
2018,13,"Lindenhof",1,"Kreis 1",5,"Ehepaar ohne Kinder",56,112
2018,13,"Lindenhof",1,"Kreis 1",6,"Eingetragenes Paar ohne Kinder",3,6
2018,13,"Lindenhof",1,"Kreis 1",7,"Ein-Elternhaushalt",26,60
2018,13,"Lindenhof",1,"Kreis 1",8,"Ehepaar mit Kinder",30,114
2018,13,"Lindenhof",1,"Kreis 1",10,"Paar mit Kindern",6,19
2018,13,"Lindenhof",1,"Kreis 1",12,"Wohngemeinschaft ohne Kinder",16,55
2018,13,"Lindenhof",1,"Kreis 1",13,"Wohngemeinschaft mit Kindern",8,38
2018,14,"City",1,"Kreis 1",1,"Einpersonenhaushalt",122,122
2018,14,"City",1,"Kreis 1",4,"Zweipersonenhaushalt",52,104
2018,14,"City",1,"Kreis 1",5,"Ehepaar ohne Kinder",42,84
2018,14,"City",1,"Kreis 1",6,"Eingetragenes Paar ohne Kinder",4,8
2018,14,"City",1,"Kreis 1",7,"Ein-Elternhaushalt",13,36
2018,14,"City",1,"Kreis 1",8,"Ehepaar mit Kinder",41,156
2018,14,"City",1,"Kreis 1",10,"Paar mit Kindern",10,37
2018,14,"City",1,"Kreis 1",12,"Wohngemeinschaft ohne Kinder",23,80
2018,14,"City",1,"Kreis 1",13,"Wohngemeinschaft mit Kindern",7,41
2018,14,"City",1,"Kreis 1",14,"Generationenhaushalt",4,26
2018,21,"Wollishofen",2,"Kreis 2",1,"Einpersonenhaushalt",3916,3916
2018,21,"Wollishofen",2,"Kreis 2",4,"Zweipersonenhaushalt",1205,2410
2018,21,"Wollishofen",2,"Kreis 2",5,"Ehepaar ohne Kinder",1148,2296
2018,21,"Wollishofen",2,"Kreis 2",6,"Eingetragenes Paar ohne Kinder",25,50
2018,21,"Wollishofen",2,"Kreis 2",7,"Ein-Elternhaushalt",442,1083
2018,21,"Wollishofen",2,"Kreis 2",8,"Ehepaar mit Kinder",1433,5437
2018,21,"Wollishofen",2,"Kreis 2",9,"Eingetragenes Paar mit Kinder",1,3
2018,21,"Wollishofen",2,"Kreis 2",10,"Paar mit Kindern",265,960
2018,21,"Wollishofen",2,"Kreis 2",11,"Patchwork-Haushalt",51,174
2018,21,"Wollishofen",2,"Kreis 2",12,"Wohngemeinschaft ohne Kinder",279,959
2018,21,"Wollishofen",2,"Kreis 2",13,"Wohngemeinschaft mit Kindern",153,754
2018,21,"Wollishofen",2,"Kreis 2",14,"Generationenhaushalt",27,149
2018,23,"Leimbach",2,"Kreis 2",1,"Einpersonenhaushalt",866,866
2018,23,"Leimbach",2,"Kreis 2",4,"Zweipersonenhaushalt",250,500
2018,23,"Leimbach",2,"Kreis 2",5,"Ehepaar ohne Kinder",376,752
2018,23,"Leimbach",2,"Kreis 2",6,"Eingetragenes Paar ohne Kinder",5,10
2018,23,"Leimbach",2,"Kreis 2",7,"Ein-Elternhaushalt",176,505
2018,23,"Leimbach",2,"Kreis 2",8,"Ehepaar mit Kinder",589,2341
2018,23,"Leimbach",2,"Kreis 2",10,"Paar mit Kindern",67,261
2018,23,"Leimbach",2,"Kreis 2",11,"Patchwork-Haushalt",20,72
2018,23,"Leimbach",2,"Kreis 2",12,"Wohngemeinschaft ohne Kinder",96,336
2018,23,"Leimbach",2,"Kreis 2",13,"Wohngemeinschaft mit Kindern",79,401
2018,23,"Leimbach",2,"Kreis 2",14,"Generationenhaushalt",22,118
2018,24,"Enge",2,"Kreis 2",1,"Einpersonenhaushalt",1953,1953
2018,24,"Enge",2,"Kreis 2",4,"Zweipersonenhaushalt",690,1380
2018,24,"Enge",2,"Kreis 2",5,"Ehepaar ohne Kinder",515,1030
2018,24,"Enge",2,"Kreis 2",6,"Eingetragenes Paar ohne Kinder",21,42
2018,24,"Enge",2,"Kreis 2",7,"Ein-Elternhaushalt",146,352
2018,24,"Enge",2,"Kreis 2",8,"Ehepaar mit Kinder",639,2464
2018,24,"Enge",2,"Kreis 2",9,"Eingetragenes Paar mit Kinder",1,3
2018,24,"Enge",2,"Kreis 2",10,"Paar mit Kindern",110,374
2018,24,"Enge",2,"Kreis 2",11,"Patchwork-Haushalt",20,65
2018,24,"Enge",2,"Kreis 2",12,"Wohngemeinschaft ohne Kinder",262,908
2018,24,"Enge",2,"Kreis 2",13,"Wohngemeinschaft mit Kindern",98,508
2018,24,"Enge",2,"Kreis 2",14,"Generationenhaushalt",20,107
2018,24,"Enge",2,"Kreis 2",15,"Familien-Verbund",1,6
2018,31,"Alt-Wiedikon",3,"Kreis 3",1,"Einpersonenhaushalt",4226,4226
2018,31,"Alt-Wiedikon",3,"Kreis 3",4,"Zweipersonenhaushalt",1644,3288
2018,31,"Alt-Wiedikon",3,"Kreis 3",5,"Ehepaar ohne Kinder",776,1552
2018,31,"Alt-Wiedikon",3,"Kreis 3",6,"Eingetragenes Paar ohne Kinder",36,72
2018,31,"Alt-Wiedikon",3,"Kreis 3",7,"Ein-Elternhaushalt",228,526
2018,31,"Alt-Wiedikon",3,"Kreis 3",8,"Ehepaar mit Kinder",994,3902
2018,31,"Alt-Wiedikon",3,"Kreis 3",9,"Eingetragenes Paar mit Kinder",3,10
2018,31,"Alt-Wiedikon",3,"Kreis 3",10,"Paar mit Kindern",185,647
2018,31,"Alt-Wiedikon",3,"Kreis 3",11,"Patchwork-Haushalt",42,140
2018,31,"Alt-Wiedikon",3,"Kreis 3",12,"Wohngemeinschaft ohne Kinder",425,1432
2018,31,"Alt-Wiedikon",3,"Kreis 3",13,"Wohngemeinschaft mit Kindern",212,1168
2018,31,"Alt-Wiedikon",3,"Kreis 3",14,"Generationenhaushalt",40,265
2018,33,"Friesenberg",3,"Kreis 3",1,"Einpersonenhaushalt",1342,1342
2018,33,"Friesenberg",3,"Kreis 3",4,"Zweipersonenhaushalt",294,588
2018,33,"Friesenberg",3,"Kreis 3",5,"Ehepaar ohne Kinder",623,1246
2018,33,"Friesenberg",3,"Kreis 3",6,"Eingetragenes Paar ohne Kinder",2,4
2018,33,"Friesenberg",3,"Kreis 3",7,"Ein-Elternhaushalt",351,915
2018,33,"Friesenberg",3,"Kreis 3",8,"Ehepaar mit Kinder",1166,4718
2018,33,"Friesenberg",3,"Kreis 3",9,"Eingetragenes Paar mit Kinder",3,12
2018,33,"Friesenberg",3,"Kreis 3",10,"Paar mit Kindern",176,677
2018,33,"Friesenberg",3,"Kreis 3",11,"Patchwork-Haushalt",25,87
2018,33,"Friesenberg",3,"Kreis 3",12,"Wohngemeinschaft ohne Kinder",78,268
2018,33,"Friesenberg",3,"Kreis 3",13,"Wohngemeinschaft mit Kindern",98,471
2018,33,"Friesenberg",3,"Kreis 3",14,"Generationenhaushalt",35,195
2018,34,"Sihlfeld",3,"Kreis 3",1,"Einpersonenhaushalt",5480,5480
2018,34,"Sihlfeld",3,"Kreis 3",4,"Zweipersonenhaushalt",2158,4316
2018,34,"Sihlfeld",3,"Kreis 3",5,"Ehepaar ohne Kinder",867,1734
2018,34,"Sihlfeld",3,"Kreis 3",6,"Eingetragenes Paar ohne Kinder",39,78
2018,34,"Sihlfeld",3,"Kreis 3",7,"Ein-Elternhaushalt",428,1016
2018,34,"Sihlfeld",3,"Kreis 3",8,"Ehepaar mit Kinder",1055,4068
2018,34,"Sihlfeld",3,"Kreis 3",9,"Eingetragenes Paar mit Kinder",3,10
2018,34,"Sihlfeld",3,"Kreis 3",10,"Paar mit Kindern",274,943
2018,34,"Sihlfeld",3,"Kreis 3",11,"Patchwork-Haushalt",48,154
2018,34,"Sihlfeld",3,"Kreis 3",12,"Wohngemeinschaft ohne Kinder",553,1842
2018,34,"Sihlfeld",3,"Kreis 3",13,"Wohngemeinschaft mit Kindern",177,913
2018,34,"Sihlfeld",3,"Kreis 3",14,"Generationenhaushalt",78,477
2018,41,"Werd",4,"Kreis 4",1,"Einpersonenhaushalt",933,933
2018,41,"Werd",4,"Kreis 4",4,"Zweipersonenhaushalt",460,920
2018,41,"Werd",4,"Kreis 4",5,"Ehepaar ohne Kinder",147,294
2018,41,"Werd",4,"Kreis 4",6,"Eingetragenes Paar ohne Kinder",14,28
2018,41,"Werd",4,"Kreis 4",7,"Ein-Elternhaushalt",32,83
2018,41,"Werd",4,"Kreis 4",8,"Ehepaar mit Kinder",172,764
2018,41,"Werd",4,"Kreis 4",10,"Paar mit Kindern",58,191
2018,41,"Werd",4,"Kreis 4",11,"Patchwork-Haushalt",5,16
2018,41,"Werd",4,"Kreis 4",12,"Wohngemeinschaft ohne Kinder",168,581
2018,41,"Werd",4,"Kreis 4",13,"Wohngemeinschaft mit Kindern",51,315
2018,41,"Werd",4,"Kreis 4",14,"Generationenhaushalt",12,106
2018,41,"Werd",4,"Kreis 4",15,"Familien-Verbund",1,4
2018,42,"Langstrasse",4,"Kreis 4",1,"Einpersonenhaushalt",2974,2974
2018,42,"Langstrasse",4,"Kreis 4",4,"Zweipersonenhaushalt",1373,2746
2018,42,"Langstrasse",4,"Kreis 4",5,"Ehepaar ohne Kinder",363,726
2018,42,"Langstrasse",4,"Kreis 4",6,"Eingetragenes Paar ohne Kinder",36,72
2018,42,"Langstrasse",4,"Kreis 4",7,"Ein-Elternhaushalt",98,227
2018,42,"Langstrasse",4,"Kreis 4",8,"Ehepaar mit Kinder",280,1003
2018,42,"Langstrasse",4,"Kreis 4",9,"Eingetragenes Paar mit Kinder",1,4
2018,42,"Langstrasse",4,"Kreis 4",10,"Paar mit Kindern",95,321
2018,42,"Langstrasse",4,"Kreis 4",11,"Patchwork-Haushalt",22,66
2018,42,"Langstrasse",4,"Kreis 4",12,"Wohngemeinschaft ohne Kinder",490,1685
2018,42,"Langstrasse",4,"Kreis 4",13,"Wohngemeinschaft mit Kindern",71,347
2018,42,"Langstrasse",4,"Kreis 4",14,"Generationenhaushalt",21,108
2018,44,"Hard",4,"Kreis 4",1,"Einpersonenhaushalt",2993,2993
2018,44,"Hard",4,"Kreis 4",4,"Zweipersonenhaushalt",1264,2528
2018,44,"Hard",4,"Kreis 4",5,"Ehepaar ohne Kinder",520,1040
2018,44,"Hard",4,"Kreis 4",6,"Eingetragenes Paar ohne Kinder",24,48
2018,44,"Hard",4,"Kreis 4",7,"Ein-Elternhaushalt",340,826
2018,44,"Hard",4,"Kreis 4",8,"Ehepaar mit Kinder",743,2754
2018,44,"Hard",4,"Kreis 4",9,"Eingetragenes Paar mit Kinder",1,3
2018,44,"Hard",4,"Kreis 4",10,"Paar mit Kindern",154,522
2018,44,"Hard",4,"Kreis 4",11,"Patchwork-Haushalt",40,133
2018,44,"Hard",4,"Kreis 4",12,"Wohngemeinschaft ohne Kinder",393,1332
2018,44,"Hard",4,"Kreis 4",13,"Wohngemeinschaft mit Kindern",97,437
2018,44,"Hard",4,"Kreis 4",14,"Generationenhaushalt",46,221
2018,51,"Gewerbeschule",5,"Kreis 5",1,"Einpersonenhaushalt",2281,2281
2018,51,"Gewerbeschule",5,"Kreis 5",4,"Zweipersonenhaushalt",988,1976
2018,51,"Gewerbeschule",5,"Kreis 5",5,"Ehepaar ohne Kinder",364,728
2018,51,"Gewerbeschule",5,"Kreis 5",6,"Eingetragenes Paar ohne Kinder",31,62
2018,51,"Gewerbeschule",5,"Kreis 5",7,"Ein-Elternhaushalt",176,420
2018,51,"Gewerbeschule",5,"Kreis 5",8,"Ehepaar mit Kinder",403,1511
2018,51,"Gewerbeschule",5,"Kreis 5",10,"Paar mit Kindern",130,456
2018,51,"Gewerbeschule",5,"Kreis 5",11,"Patchwork-Haushalt",24,75
2018,51,"Gewerbeschule",5,"Kreis 5",12,"Wohngemeinschaft ohne Kinder",308,1032
2018,51,"Gewerbeschule",5,"Kreis 5",13,"Wohngemeinschaft mit Kindern",64,288
2018,51,"Gewerbeschule",5,"Kreis 5",14,"Generationenhaushalt",44,242
2018,52,"Escher Wyss",5,"Kreis 5",1,"Einpersonenhaushalt",1054,1054
2018,52,"Escher Wyss",5,"Kreis 5",4,"Zweipersonenhaushalt",677,1354
2018,52,"Escher Wyss",5,"Kreis 5",5,"Ehepaar ohne Kinder",312,624
2018,52,"Escher Wyss",5,"Kreis 5",6,"Eingetragenes Paar ohne Kinder",49,98
2018,52,"Escher Wyss",5,"Kreis 5",7,"Ein-Elternhaushalt",77,188
2018,52,"Escher Wyss",5,"Kreis 5",8,"Ehepaar mit Kinder",298,1056
2018,52,"Escher Wyss",5,"Kreis 5",9,"Eingetragenes Paar mit Kinder",4,14
2018,52,"Escher Wyss",5,"Kreis 5",10,"Paar mit Kindern",99,333
2018,52,"Escher Wyss",5,"Kreis 5",11,"Patchwork-Haushalt",23,77
2018,52,"Escher Wyss",5,"Kreis 5",12,"Wohngemeinschaft ohne Kinder",269,902
2018,52,"Escher Wyss",5,"Kreis 5",13,"Wohngemeinschaft mit Kindern",54,264
2018,52,"Escher Wyss",5,"Kreis 5",14,"Generationenhaushalt",7,39
2018,61,"Unterstrass",6,"Kreis 6",1,"Einpersonenhaushalt",4994,4994
2018,61,"Unterstrass",6,"Kreis 6",4,"Zweipersonenhaushalt",1888,3776
2018,61,"Unterstrass",6,"Kreis 6",5,"Ehepaar ohne Kinder",1188,2376
2018,61,"Unterstrass",6,"Kreis 6",6,"Eingetragenes Paar ohne Kinder",50,100
2018,61,"Unterstrass",6,"Kreis 6",7,"Ein-Elternhaushalt",550,1331
2018,61,"Unterstrass",6,"Kreis 6",8,"Ehepaar mit Kinder",1591,6094
2018,61,"Unterstrass",6,"Kreis 6",9,"Eingetragenes Paar mit Kinder",2,6
2018,61,"Unterstrass",6,"Kreis 6",10,"Paar mit Kindern",367,1298
2018,61,"Unterstrass",6,"Kreis 6",11,"Patchwork-Haushalt",36,119
2018,61,"Unterstrass",6,"Kreis 6",12,"Wohngemeinschaft ohne Kinder",555,1831
2018,61,"Unterstrass",6,"Kreis 6",13,"Wohngemeinschaft mit Kindern",159,732
2018,61,"Unterstrass",6,"Kreis 6",14,"Generationenhaushalt",31,138
2018,63,"Oberstrass",6,"Kreis 6",1,"Einpersonenhaushalt",2477,2477
2018,63,"Oberstrass",6,"Kreis 6",4,"Zweipersonenhaushalt",726,1452
2018,63,"Oberstrass",6,"Kreis 6",5,"Ehepaar ohne Kinder",634,1268
2018,63,"Oberstrass",6,"Kreis 6",6,"Eingetragenes Paar ohne Kinder",24,48
2018,63,"Oberstrass",6,"Kreis 6",7,"Ein-Elternhaushalt",195,469
2018,63,"Oberstrass",6,"Kreis 6",8,"Ehepaar mit Kinder",670,2539
2018,63,"Oberstrass",6,"Kreis 6",9,"Eingetragenes Paar mit Kinder",1,3
2018,63,"Oberstrass",6,"Kreis 6",10,"Paar mit Kindern",167,587
2018,63,"Oberstrass",6,"Kreis 6",11,"Patchwork-Haushalt",18,59
2018,63,"Oberstrass",6,"Kreis 6",12,"Wohngemeinschaft ohne Kinder",218,767
2018,63,"Oberstrass",6,"Kreis 6",13,"Wohngemeinschaft mit Kindern",93,444
2018,63,"Oberstrass",6,"Kreis 6",14,"Generationenhaushalt",16,83
2018,71,"Fluntern",7,"Kreis 7",1,"Einpersonenhaushalt",1449,1449
2018,71,"Fluntern",7,"Kreis 7",4,"Zweipersonenhaushalt",417,834
2018,71,"Fluntern",7,"Kreis 7",5,"Ehepaar ohne Kinder",583,1166
2018,71,"Fluntern",7,"Kreis 7",6,"Eingetragenes Paar ohne Kinder",26,52
2018,71,"Fluntern",7,"Kreis 7",7,"Ein-Elternhaushalt",164,415
2018,71,"Fluntern",7,"Kreis 7",8,"Ehepaar mit Kinder",667,2528
2018,71,"Fluntern",7,"Kreis 7",9,"Eingetragenes Paar mit Kinder",1,3
2018,71,"Fluntern",7,"Kreis 7",10,"Paar mit Kindern",90,317
2018,71,"Fluntern",7,"Kreis 7",11,"Patchwork-Haushalt",21,74
2018,71,"Fluntern",7,"Kreis 7",12,"Wohngemeinschaft ohne Kinder",167,595
2018,71,"Fluntern",7,"Kreis 7",13,"Wohngemeinschaft mit Kindern",107,524
2018,71,"Fluntern",7,"Kreis 7",14,"Generationenhaushalt",16,77
2018,71,"Fluntern",7,"Kreis 7",15,"Familien-Verbund",1,5
2018,72,"Hottingen",7,"Kreis 7",1,"Einpersonenhaushalt",2362,2362
2018,72,"Hottingen",7,"Kreis 7",4,"Zweipersonenhaushalt",696,1392
2018,72,"Hottingen",7,"Kreis 7",5,"Ehepaar ohne Kinder",628,1256
2018,72,"Hottingen",7,"Kreis 7",6,"Eingetragenes Paar ohne Kinder",25,50
2018,72,"Hottingen",7,"Kreis 7",7,"Ein-Elternhaushalt",211,504
2018,72,"Hottingen",7,"Kreis 7",8,"Ehepaar mit Kinder",795,3008
2018,72,"Hottingen",7,"Kreis 7",10,"Paar mit Kindern",142,518
2018,72,"Hottingen",7,"Kreis 7",11,"Patchwork-Haushalt",26,90
2018,72,"Hottingen",7,"Kreis 7",12,"Wohngemeinschaft ohne Kinder",222,762
2018,72,"Hottingen",7,"Kreis 7",13,"Wohngemeinschaft mit Kindern",126,634
2018,72,"Hottingen",7,"Kreis 7",14,"Generationenhaushalt",12,60
2018,73,"Hirslanden",7,"Kreis 7",1,"Einpersonenhaushalt",1708,1708
2018,73,"Hirslanden",7,"Kreis 7",4,"Zweipersonenhaushalt",537,1074
2018,73,"Hirslanden",7,"Kreis 7",5,"Ehepaar ohne Kinder",407,814
2018,73,"Hirslanden",7,"Kreis 7",6,"Eingetragenes Paar ohne Kinder",12,24
2018,73,"Hirslanden",7,"Kreis 7",7,"Ein-Elternhaushalt",140,326
2018,73,"Hirslanden",7,"Kreis 7",8,"Ehepaar mit Kinder",449,1668
2018,73,"Hirslanden",7,"Kreis 7",10,"Paar mit Kindern",102,369
2018,73,"Hirslanden",7,"Kreis 7",11,"Patchwork-Haushalt",17,54
2018,73,"Hirslanden",7,"Kreis 7",12,"Wohngemeinschaft ohne Kinder",162,533
2018,73,"Hirslanden",7,"Kreis 7",13,"Wohngemeinschaft mit Kindern",95,446
2018,73,"Hirslanden",7,"Kreis 7",14,"Generationenhaushalt",14,79
2018,74,"Witikon",7,"Kreis 7",1,"Einpersonenhaushalt",2213,2213
2018,74,"Witikon",7,"Kreis 7",4,"Zweipersonenhaushalt",527,1054
2018,74,"Witikon",7,"Kreis 7",5,"Ehepaar ohne Kinder",891,1782
2018,74,"Witikon",7,"Kreis 7",6,"Eingetragenes Paar ohne Kinder",17,34
2018,74,"Witikon",7,"Kreis 7",7,"Ein-Elternhaushalt",248,597
2018,74,"Witikon",7,"Kreis 7",8,"Ehepaar mit Kinder",881,3373
2018,74,"Witikon",7,"Kreis 7",9,"Eingetragenes Paar mit Kinder",4,14
2018,74,"Witikon",7,"Kreis 7",10,"Paar mit Kindern",101,362
2018,74,"Witikon",7,"Kreis 7",11,"Patchwork-Haushalt",14,45
2018,74,"Witikon",7,"Kreis 7",12,"Wohngemeinschaft ohne Kinder",145,501
2018,74,"Witikon",7,"Kreis 7",13,"Wohngemeinschaft mit Kindern",101,474
2018,74,"Witikon",7,"Kreis 7",14,"Generationenhaushalt",15,71
2018,81,"Seefeld",8,"Kreis 8",1,"Einpersonenhaushalt",1657,1657
2018,81,"Seefeld",8,"Kreis 8",4,"Zweipersonenhaushalt",487,974
2018,81,"Seefeld",8,"Kreis 8",5,"Ehepaar ohne Kinder",275,550
2018,81,"Seefeld",8,"Kreis 8",6,"Eingetragenes Paar ohne Kinder",10,20
2018,81,"Seefeld",8,"Kreis 8",7,"Ein-Elternhaushalt",98,224
2018,81,"Seefeld",8,"Kreis 8",8,"Ehepaar mit Kinder",237,844
2018,81,"Seefeld",8,"Kreis 8",10,"Paar mit Kindern",55,194
2018,81,"Seefeld",8,"Kreis 8",11,"Patchwork-Haushalt",16,54
2018,81,"Seefeld",8,"Kreis 8",12,"Wohngemeinschaft ohne Kinder",127,430
2018,81,"Seefeld",8,"Kreis 8",13,"Wohngemeinschaft mit Kindern",42,209
2018,81,"Seefeld",8,"Kreis 8",14,"Generationenhaushalt",4,22
2018,82,"Mühlebach",8,"Kreis 8",1,"Einpersonenhaushalt",1678,1678
2018,82,"Mühlebach",8,"Kreis 8",4,"Zweipersonenhaushalt",497,994
2018,82,"Mühlebach",8,"Kreis 8",5,"Ehepaar ohne Kinder",307,614
2018,82,"Mühlebach",8,"Kreis 8",6,"Eingetragenes Paar ohne Kinder",14,28
2018,82,"Mühlebach",8,"Kreis 8",7,"Ein-Elternhaushalt",128,306
2018,82,"Mühlebach",8,"Kreis 8",8,"Ehepaar mit Kinder",330,1218
2018,82,"Mühlebach",8,"Kreis 8",10,"Paar mit Kindern",60,209
2018,82,"Mühlebach",8,"Kreis 8",11,"Patchwork-Haushalt",21,66
2018,82,"Mühlebach",8,"Kreis 8",12,"Wohngemeinschaft ohne Kinder",156,529
2018,82,"Mühlebach",8,"Kreis 8",13,"Wohngemeinschaft mit Kindern",64,298
2018,82,"Mühlebach",8,"Kreis 8",14,"Generationenhaushalt",7,36
2018,83,"Weinegg",8,"Kreis 8",1,"Einpersonenhaushalt",1138,1138
2018,83,"Weinegg",8,"Kreis 8",4,"Zweipersonenhaushalt",287,574
2018,83,"Weinegg",8,"Kreis 8",5,"Ehepaar ohne Kinder",271,542
2018,83,"Weinegg",8,"Kreis 8",6,"Eingetragenes Paar ohne Kinder",13,26
2018,83,"Weinegg",8,"Kreis 8",7,"Ein-Elternhaushalt",106,254
2018,83,"Weinegg",8,"Kreis 8",8,"Ehepaar mit Kinder",335,1244
